216	12.6
217	12.6
218	12.6
219	12.6
220	12.6
221	12.6
222	12.7
223	12.7
224	12.7
225	12.8
226	12.8
227	12.8
228	12.8
229	12.8
230	12.8
231	12.8
232	12.9
233	12.9
234	12.9
235	12.9
236	12.9
237	12.9
238	12.9
239	12.9
240	12.9
241	13
242	13
243	13
244	13
245	13
246	13
247	13
248	13.1
249	13.1
250	13.1
251	13.1
252	13.1
253	13.1
254	13.1
255	13.1
256	13.1
257	13.2
258	13.2
259	13.2
260	13.2
261	13.2
262	13.2
263	13.3
264	13.3
265	13.3
266	13.3
267	13.3
268	13.3
269	13.3
270	13.3
271	13.3
272	13.4
273	13.4
274	13.4
275	13.4
276	13.4
277	13.4
278	13.4
279	13.4
280	13.5
281	13.5
282	13.5
283	13.5
284	13.6
285	13.6
286	13.6
287	13.6
288	13.7
289	13.7
290	13.7
291	13.7
292	13.7
293	13.7
294	13.7
295	13.7
296	13.7
297	13.7
298	13.8
299	13.8
300	13.8
301	13.8
302	13.8
303	13.8
304	13.8
305	13.8
306	13.9
307	13.9
308	13.9
309	13.9
310	13.9
311	13.9
312	14
313	14
314	14
315	14
316	14
317	14.1
318	14.1
319	14.1
320	14.1
321	14.1
322	14.1
323	14.1
324	14.2
325	14.2
326	14.2
327	14.2
328	14.2
329	14.2
330	14.2
331	14.3
332	14.3
333	14.3
334	14.3
335	14.3
336	14.3
337	14.3
338	14.4
339	14.4
340	14.4
341	14.4
342	14.4
343	14.4
344	14.4
345	14.4
346	14.5
347	14.5
348	14.5
349	14.5
350	14.5
351	14.6
352	14.6
353	14.6
354	14.6
355	14.6
356	14.6
357	14.6
358	14.6
359	14.6
360	14.7
361	14.7
362	14.7
363	14.7
364	14.7
365	14.7
366	14.7
367	14.8
368	14.8
369	14.8
370	14.8
371	14.8
372	14.8
373	14.8
374	14.9
375	14.9
376	14.9
377	14.9
378	14.9
379	14.9
380	14.9
381	14.9
382	14.9
383	14.9
384	15
385	15
386	15
387	15
388	15
389	15
390	15
391	15.1
392	15.1
393	15.1
394	15.1
395	15.2
396	15.2
397	15.2
398	15.2
399	15.2
400	15.2
401	15.2
402	15.2
403	15.2
404	15.2
405	15.2
406	15.2
407	15.2
408	15.2
409	15.2
410	15.2
411	15.3
412	15.3
413	15.3
414	15.3
415	15.3
416	15.3
417	15.3
418	15.3
419	15.4
420	15.4
421	15.4
422	15.4
423	15.4
424	15.4
425	15.4
426	15.5
427	15.5
428	15.5
429	15.5
430	15.5
431	15.5
432	15.5
433	15.5
434	15.5
435	15.5
436	15.5
437	15.5
438	15.5
439	15.6
440	15.6
441	15.6
442	15.6
443	15.6
444	15.6
445	15.6
446	15.6
447	15.6
448	15.6
449	15.6
450	15.6
451	15.6
452	15.7
453	15.7
454	15.7
455	15.7
456	15.7
457	15.7
458	15.7
459	15.7
460	15.8
461	15.8
462	15.8
463	15.8
464	15.8
465	15.8
466	15.8
467	15.8
468	15.8
469	15.8
470	15.8
471	15.8
472	15.9
473	15.9
474	15.9
475	15.9
476	15.9
477	15.9
478	15.9
479	15.9
480	16
481	16
482	16
483	16
484	16
485	16
486	16
487	16
488	16
489	16
490	16.1
491	16.1
492	16.1
493	16.1
494	16.1
495	16.1
496	16.1
497	16.1
498	16.1
499	16.1
500	16.1
501	16.2
502	16.2
503	16.2
504	16.2
505	16.2
506	16.2
507	16.2
508	16.2
509	16.2
510	16.2
511	16.2
512	16.3
513	16.3
514	16.3
515	16.3
516	16.3
517	16.3
518	16.3
519	16.4
520	16.4
521	16.4
522	16.4
523	16.4
524	16.4
525	16.4
526	16.4
527	16.4
528	16.4
529	16.4
530	16.4
531	16.5
532	16.5
533	16.5
534	16.5
535	16.5
536	16.5
537	16.5
538	16.5
539	16.5
540	16.5
541	16.5
542	16.5
543	16.6
544	16.6
545	16.6
546	16.6
547	16.6
548	16.6
549	16.6
550	16.6
551	16.6
552	16.6
553	16.6
554	16.6
555	16.6
556	16.6
557	16.6
558	16.6
559	16.7
560	16.7
561	16.7
562	16.7
563	16.7
564	16.7
565	16.7
566	16.7
567	16.7
568	16.7
569	16.7
570	16.7
571	16.7
572	16.7
573	16.7
574	16.7
575	16.8
576	16.8
577	16.8
578	16.8
579	16.8
580	16.8
581	16.8
582	16.8
583	16.8
584	16.8
585	16.9
586	16.9
587	16.9
588	16.9
589	16.9
590	16.9
591	16.9
592	16.9
593	16.9
594	16.9
595	16.9
596	16.9
597	16.9
598	16.9
599	16.9
600	16.9
601	16.9
602	17
603	17
604	17
605	17
606	17.1
607	17.1
608	17.1
609	17.1
610	17.1
611	17.1
612	17.1
613	17.1
614	17.1
615	17.1
616	17.1
617	17.1
618	17.2
619	17.2
620	17.2
621	17.2
622	17.2
623	17.2
624	17.2
625	17.2
626	17.2
627	17.2
628	17.2
629	17.2
630	17.2
631	17.3
632	17.3
633	17.3
634	17.3
635	17.3
636	17.3
637	17.3
638	17.3
639	17.3
640	17.3
641	17.3
642	17.4
643	17.4
644	17.4
645	17.4
646	17.4
647	17.4
648	17.4
649	17.4
650	17.4
651	17.4
652	17.4
653	17.4
654	17.5
655	17.5
656	17.5
657	17.5
658	17.5
659	17.5
660	17.5
661	17.5
662	17.5
663	17.5
664	17.5
665	17.6
666	17.6
667	17.6
668	17.6
669	17.6
670	17.6
671	17.6
672	17.6
673	17.6
674	17.6
675	17.6
676	17.7
677	17.7
678	17.7
679	17.7
680	17.7
681	17.7
682	17.7
683	17.7
684	17.8
685	17.8
686	17.8
687	17.8
688	17.8
689	17.8
690	17.8
691	17.8
692	17.8
693	17.8
694	17.8
695	17.8
696	17.8
697	17.8
698	17.8
699	17.8
700	17.8
701	17.8
702	17.8
703	17.8
704	17.8
705	17.9
706	17.9
707	17.9
708	17.9
709	17.9
710	17.9
711	17.9
712	18
713	18
714	18
715	18
716	18
717	18
718	18
719	18
720	18
721	18
722	18
723	18.1
724	18.1
725	18.1
726	18.1
727	18.1
728	18.1
729	18.1
730	18.1
731	18.1
732	18.1
733	18.2
734	18.2
735	18.2
736	18.2
737	18.2
738	18.2
739	18.2
740	18.2
741	18.2
742	18.2
743	18.3
744	18.3
745	18.3
746	18.3
747	18.3
748	18.3
749	18.3
750	18.3
751	18.3
752	18.4
753	18.4
754	18.4
755	18.4
756	18.4
757	18.4
758	18.4
759	18.4
760	18.4
761	18.5
762	18.5
763	18.5
764	18.5
765	18.5
766	18.5
767	18.5
768	18.5
769	18.5
770	18.5
771	18.5
772	18.6
773	18.6
774	18.6
775	18.6
776	18.6
777	18.6
778	18.6
779	18.6
780	18.6
781	18.6
782	18.6
783	18.6
784	18.6
785	18.7
786	18.7
787	18.7
788	18.7
789	18.7
790	18.7
791	18.7
792	18.7
793	18.8
794	18.8
795	18.8
796	18.8
797	18.8
798	18.8
799	18.8
800	18.8
801	18.8
802	18.8
803	18.8
804	18.8
805	18.8
806	18.8
807	18.8
808	18.8
809	18.8
810	18.8
811	18.9
812	18.9
813	18.9
814	18.9
815	18.9
816	18.9
817	18.9
818	18.9
819	18.9
820	18.9
821	18.9
822	19
823	19
824	19
825	19
826	19
827	19
828	19
829	19
830	19
831	19
832	19
833	19
834	19
835	19
836	19
837	19
838	19.1
839	19.1
840	19.1
841	19.1
842	19.1
843	19.1
844	19.1
845	19.1
846	19.1
847	19.1
848	19.1
849	19.2
850	19.2
851	19.2
852	19.2
853	19.2
854	19.2
855	19.2
856	19.2
857	19.3
858	19.3
859	19.3
860	19.3
861	19.3
862	19.3
863	19.3
864	19.3
865	19.3
866	19.3
867	19.3
868	19.3
869	19.3
870	19.3
871	19.4
872	19.4
873	19.4
874	19.4
875	19.4
876	19.4
877	19.4
878	19.4
879	19.4
880	19.4
881	19.4
882	19.5
883	19.5
884	19.5
885	19.5
886	19.5
887	19.5
888	19.5
889	19.5
890	19.5
891	19.5
892	19.5
893	19.5
894	19.5
895	19.5
896	19.5
897	19.5
898	19.5
899	19.5
900	19.5
901	19.6
902	19.6
903	19.6
904	19.6
905	19.6
906	19.6
907	19.6
908	19.6
909	19.6
910	19.6
911	19.6
912	19.6
913	19.7
914	19.7
915	19.7
916	19.7
917	19.7
918	19.7
919	19.7
920	19.7
921	19.7
922	19.7
923	19.7
924	19.7
925	19.7
926	19.7
927	19.8
928	19.8
929	19.8
930	19.8
931	19.8
932	19.8
933	19.8
934	19.8
935	19.8
936	19.8
937	19.9
938	19.9
939	19.9
940	19.9
941	19.9
942	19.9
943	19.9
944	19.9
945	19.9
946	19.9
947	19.9
948	19.9
949	20
950	20
951	20
952	20
953	20
954	20
955	20
956	20
957	20
958	20
959	20.1
960	20.1
961	20.1
962	20.1
963	20.1
964	20.1
965	20.1
966	20.1
967	20.1
968	20.1
969	20.1
970	20.1
971	20.1
972	20.1
973	20.1
974	20.2
975	20.2
976	20.2
977	20.2
978	20.2
979	20.2
980	20.2
981	20.2
982	20.2
983	20.2
984	20.2
985	20.2
986	20.3
987	20.3
988	20.3
989	20.3
990	20.3
991	20.3
992	20.3
993	20.3
994	20.3
995	20.3
996	20.3
997	20.3
998	20.3
999	20.3
1000	20.3
1001	20.3
1002	20.3
1003	20.3
1004	20.3
1005	20.4
1006	20.4
1007	20.4
1008	20.4
1009	20.4
1010	20.4
1011	20.4
1012	20.4
1013	20.4
1014	20.4
1015	20.4
1016	20.4
1017	20.5
1018	20.5
1019	20.5
1020	20.5
1021	20.5
1022	20.5
1023	20.5
1024	20.5
1025	20.5
1026	20.5
1027	20.5
1028	20.5
1029	20.6
1030	20.6
1031	20.6
1032	20.6
1033	20.6
1034	20.6
1035	20.6
1036	20.6
1037	20.6
1038	20.6
1039	20.6
1040	20.6
1041	20.7
1042	20.7
1043	20.7
1044	20.7
1045	20.7
1046	20.7
1047	20.7
1048	20.7
1049	20.7
1050	20.7
1051	20.7
1052	20.7
1053	20.7
1054	20.7
1055	20.7
1056	20.8
1057	20.8
1058	20.8
1059	20.8
1060	20.8
1061	20.8
1062	20.8
1063	20.8
1064	20.8
1065	20.8
1066	20.8
1067	20.8
1068	20.8
1069	20.8
1070	20.8
1071	20.9
1072	20.9
1073	20.9
1074	20.9
1075	20.9
1076	20.9
1077	20.9
1078	20.9
1079	20.9
1080	20.9
1081	20.9
1082	20.9
1083	20.9
1084	20.9
1085	21
1086	21
1087	21
1088	21
1089	21
1090	21
1091	21
1092	21
1093	21
1094	21
1095	21.1
1096	21.1
1097	21.1
1098	21.1
1099	21.1
1100	21.1
1101	21.1
1102	21.1
1103	21.1
1104	21.1
1105	21.1
1106	21.1
1107	21.1
1108	21.1
1109	21.1
1110	21.1
1111	21.1
1112	21.1
1113	21.1
1114	21.1
1115	21.1
1116	21.1
1117	21.1
1118	21.1
1119	21.1
1120	21.1
1121	21.2
1122	21.2
1123	21.2
1124	21.2
1125	21.2
1126	21.2
1127	21.2
1128	21.2
1129	21.2
1130	21.2
1131	21.2
1132	21.2
1133	21.3
1134	21.3
1135	21.3
1136	21.3
1137	21.3
1138	21.3
1139	21.3
1140	21.3
1141	21.3
1142	21.3
1143	21.3
1144	21.3
1145	21.3
1146	21.3
1147	21.4
1148	21.4
1149	21.4
1150	21.4
1151	21.4
1152	21.4
1153	21.4
1154	21.4
1155	21.4
1156	21.4
1157	21.4
1158	21.4
1159	21.5
1160	21.5
1161	21.5
1162	21.5
1163	21.5
1164	21.5
1165	21.5
1166	21.5
1167	21.5
1168	21.5
1169	21.5
1170	21.6
1171	21.6
1172	21.6
1173	21.6
1174	21.6
1175	21.6
1176	21.6
1177	21.6
1178	21.6
1179	21.7
1180	21.7
1181	21.7
1182	21.7
1183	21.7
1184	21.7
1185	21.8
1186	21.8
1187	21.8
1188	21.8
1189	21.8
1190	21.8
1191	21.8
1192	21.8
1193	21.8
1194	21.8
1195	21.8
1196	21.8
1197	21.8
1198	21.8
1199	21.9
1200	21.9
1201	21.9
1202	21.9
1203	21.9
1204	21.9
1205	21.9
1206	21.9
1207	21.9
1208	21.9
1209	21.9
1210	21.9
1211	21.9
1212	21.9
1213	21.9
1214	21.9
1215	21.9
1216	21.9
1217	21.9
1218	21.9
1219	22
1220	22
1221	22
1222	22
1223	22
1224	22
1225	22
1226	22
1227	22
1228	22
1229	22
1230	22.1
1231	22.1
1232	22.1
1233	22.1
1234	22.1
1235	22.1
1236	22.1
1237	22.1
1238	22.1
1239	22.1
1240	22.1
1241	22.1
1242	22.1
1243	22.1
1244	22.1
1245	22.1
1246	22.1
1247	22.1
1248	22.2
1249	22.2
1250	22.2
1251	22.2
1252	22.2
1253	22.2
1254	22.2
1255	22.2
1256	22.2
1257	22.3
1258	22.3
1259	22.3
1260	22.3
1261	22.3
1262	22.3
1263	22.3
1264	22.3
1265	22.3
1266	22.3
1267	22.3
1268	22.3
1269	22.3
1270	22.3
1271	22.3
1272	22.3
1273	22.3
1274	22.3
1275	22.3
1276	22.4
1277	22.4
1278	22.4
1279	22.4
1280	22.4
1281	22.4
1282	22.4
1283	22.4
1284	22.4
1285	22.4
1286	22.4
1287	22.4
1288	22.4
1289	22.4
1290	22.5
1291	22.5
1292	22.5
1293	22.5
1294	22.6
1295	22.6
1296	22.6
1297	22.6
1298	22.6
1299	22.6
1300	22.6
1301	22.6
1302	22.6
1303	22.6
1304	22.6
1305	22.6
1306	22.6
1307	22.6
1308	22.6
1309	22.6
1310	22.6
1311	22.6
1312	22.6
1313	22.7001
1314	22.7001
1315	22.7001
1316	22.7001
1317	22.7001
1318	22.7001
1319	22.7001
1320	22.7001
1321	22.7001
1322	22.7001
1323	22.7001
1324	22.8001
1325	22.8001
1326	22.8001
1327	22.8001
1328	22.8001
1329	22.8001
1330	22.8001
1331	22.8001
1332	22.8001
1333	22.8001
1334	22.8001
1335	22.8001
1336	22.8001
1337	22.9001
1338	22.9001
1339	22.9001
1340	22.9001
1341	22.9001
1342	22.9001
1343	22.9001
1344	22.9001
1345	22.9001
1346	22.9001
1347	22.9001
1348	22.9001
1349	23.0001
1350	23.0001
1351	23.0001
1352	23.0001
1353	23.0001
1354	23.0001
1355	23.0001
1356	23.0001
1357	23.0001
1358	23.0001
1359	23.0001
1360	23.0001
1361	23.0001
1362	23.0001
1363	23.1001
1364	23.1001
1365	23.1001
1366	23.1001
1367	23.1001
1368	23.1001
1369	23.1001
1370	23.1001
1371	23.1001
1372	23.1001
1373	23.2001
1374	23.2001
1375	23.2001
1376	23.2001
1377	23.2001
1378	23.2001
1379	23.2001
1380	23.2001
1381	23.2001
1382	23.2001
1383	23.2001
1384	23.2001
1385	23.2001
1386	23.2001
1387	23.2001
1388	23.2001
1389	23.3001
1390	23.3001
1391	23.3001
1392	23.3001
1393	23.3001
1394	23.3001
1395	23.3001
1396	23.3001
1397	23.3001
1398	23.3001
1399	23.3001
1400	23.3001
1401	23.3001
1402	23.3001
1403	23.3001
1404	23.4001
1405	23.4001
1406	23.4001
1407	23.4001
1408	23.4001
1409	23.4001
1410	23.4001
1411	23.4001
1412	23.4001
1413	23.4001
1414	23.4001
1415	23.4001
1416	23.4001
1417	23.4001
1418	23.4001
1419	23.4001
1420	23.4001
1421	23.4001
1422	23.4001
1423	23.5001
1424	23.5001
1425	23.5001
1426	23.5001
1427	23.5001
1428	23.5001
1429	23.5001
1430	23.5001
1431	23.5001
1432	23.5001
1433	23.5001
1434	23.5001
1435	23.5001
1436	23.5001
1437	23.5001
1438	23.5001
1439	23.5001
1440	23.5001
1441	23.6001
1442	23.6001
1443	23.6001
1444	23.6001
1445	23.6001
1446	23.6001
1447	23.6001
1448	23.6001
1449	23.7001
1450	23.7001
1451	23.7001
1452	23.7001
1453	23.7001
1454	23.7001
1455	23.7001
1456	23.7001
1457	23.7001
1458	23.7001
1459	23.7001
1460	23.7001
1461	23.7001
1462	23.7001
1463	23.7001
1464	23.7001
1465	23.7001
1466	23.8001
1467	23.8001
1468	23.8001
1469	23.8001
1470	23.8001
1471	23.8001
1472	23.8001
1473	23.8001
1474	23.8001
1475	23.8001
1476	23.8001
1477	23.8001
1478	23.8001
1479	23.8001
1480	23.9001
1481	23.9001
1482	23.9001
1483	23.9001
1484	23.9001
1485	23.9001
1486	23.9001
1487	23.9001
1488	23.9001
1489	23.9001
1490	23.9001
1491	23.9001
1492	23.9001
1493	23.9001
1494	23.9001
1495	23.9001
1496	24.0001
1497	24.0001
1498	24.0001
1499	24.0001
1500	24.0001
1501	24.0001
1502	24.0001
1503	24.0001
1504	24.0001
1505	24.0001
1506	24.0001
1507	24.0001
1508	24.0001
1509	24.0001
1510	24.1001
1511	24.1001
1512	24.1001
1513	24.1001
1514	24.1001
1515	24.1001
1516	24.1001
1517	24.1001
1518	24.1001
1519	24.1001
1520	24.1001
1521	24.1001
1522	24.2001
1523	24.2001
1524	24.2001
1525	24.2001
1526	24.2001
1527	24.2001
1528	24.2001
1529	24.2001
1530	24.2001
1531	24.2001
1532	24.2001
1533	24.2001
1534	24.2001
1535	24.2001
1536	24.3001
1537	24.3001
1538	24.3001
1539	24.3001
1540	24.3001
1541	24.3001
1542	24.3001
1543	24.3001
1544	24.3001
1545	24.3001
1546	24.3001
1547	24.3001
1548	24.3001
1549	24.3001
1550	24.4001
1551	24.4001
1552	24.4001
1553	24.4001
1554	24.4001
1555	24.4001
1556	24.4001
1557	24.4001
1558	24.4001
1559	24.4001
1560	24.4001
1561	24.4001
1562	24.4001
1563	24.4001
1564	24.4001
1565	24.4001
1566	24.4001
1567	24.5001
1568	24.5001
1569	24.5001
1570	24.5001
1571	24.5001
1572	24.5001
1573	24.5001
1574	24.6001
1575	24.6001
1576	24.6001
1577	24.6001
1578	24.6001
1579	24.6001
1580	24.6001
1581	24.6001
1582	24.6001
1583	24.6001
1584	24.6001
1585	24.6001
1586	24.6001
1587	24.6001
1588	24.6001
1589	24.6001
1590	24.6001
1591	24.7001
1592	24.7001
1593	24.7001
1594	24.7001
1595	24.7001
1596	24.7001
1597	24.7001
1598	24.7001
1599	24.7001
1600	24.7001
1601	24.7001
1602	24.7001
1603	24.7001
1604	24.7001
1605	24.7001
1606	24.7001
1607	24.7001
1608	24.8001
1609	24.8001
1610	24.8001
1611	24.8001
1612	24.8001
1613	24.8001
1614	24.8001
1615	24.8001
1616	24.8001
1617	24.8001
1618	24.8001
1619	24.8001
1620	24.8001
1621	24.9001
1622	24.9001
1623	24.9001
1624	24.9001
1625	24.9001
1626	24.9001
1627	24.9001
1628	24.9001
1629	24.9001
1630	24.9001
1631	24.9001
1632	24.9001
1633	24.9001
1634	24.9001
1635	24.9001
1636	24.9001
1637	24.9001
1638	25.0001
1639	25.0001
1640	25.0001
1641	25.0001
1642	25.0001
1643	25.0001
1644	25.0001
1645	25.0001
1646	25.0001
1647	25.0001
1648	25.0001
1649	25.0001
1650	25.0001
1651	25.0001
1652	25.1001
1653	25.1001
1654	25.1001
1655	25.1001
1656	25.1001
1657	25.1001
1658	25.1001
1659	25.1001
1660	25.1001
1661	25.2001
1662	25.2001
1663	25.2001
1664	25.2001
1665	25.2001
1666	25.2001
1667	25.2001
1668	25.2001
1669	25.2001
1670	25.2001
1671	25.2001
1672	25.2001
1673	25.2001
1674	25.2001
1675	25.2001
1676	25.2001
1677	25.2001
1678	25.2001
1679	25.2001
1680	25.2001
1681	25.3001
1682	25.3001
1683	25.3001
1684	25.3001
1685	25.3001
1686	25.3001
1687	25.3001
1688	25.3001
1689	25.3001
1690	25.3001
1691	25.3001
1692	25.3001
1693	25.4001
1694	25.4001
1695	25.4001
1696	25.4001
1697	25.4001
1698	25.4001
1699	25.4001
1700	25.4001
1701	25.4001
1702	25.4001
1703	25.5001
1704	25.5001
1705	25.5001
1706	25.5001
1707	25.5001
1708	25.5001
1709	25.5001
1710	25.5001
1711	25.5001
1712	25.5001
1713	25.5001
1714	25.5001
1715	25.5001
1716	25.5001
1717	25.5001
1718	25.5001
1719	25.5001
1720	25.5001
1721	25.5001
1722	25.6001
1723	25.6001
1724	25.6001
1725	25.6001
1726	25.6001
1727	25.6001
1728	25.6001
1729	25.6001
1730	25.6001
1731	25.6001
1732	25.7001
1733	25.7001
1734	25.7001
1735	25.7001
1736	25.7001
1737	25.7001
1738	25.7001
1739	25.7001
1740	25.7001
1741	25.7001
1742	25.7001
1743	25.7001
1744	25.7001
1745	25.7001
1746	25.7001
1747	25.8001
1748	25.8001
1749	25.8001
1750	25.8001
1751	25.8001
1752	25.8001
1753	25.8001
1754	25.9001
1755	25.9001
1756	25.9001
1757	25.9001
1758	25.9001
1759	25.9001
1760	25.9001
1761	25.9001
1762	25.9001
1763	25.9001
1764	25.9001
1765	25.9001
1766	25.9001
1767	25.9001
1768	25.9001
1769	25.9001
1770	26.0001
1771	26.0001
1772	26.0001
1773	26.0001
1774	26.0001
1775	26.0001
1776	26.0001
1777	26.0001
1778	26.0001
1779	26.0001
1780	26.0001
1781	26.0001
1782	26.0001
1783	26.0001
1784	26.0001
1785	26.0001
1786	26.1001
1787	26.1001
1788	26.1001
1789	26.1001
1790	26.1001
1791	26.1001
1792	26.1001
1793	26.1001
1794	26.1001
1795	26.1001
1796	26.1001
1797	26.1001
1798	26.1001
1799	26.2001
1800	26.2001
1801	26.2001
1802	26.2001
1803	26.2001
1804	26.2001
1805	26.2001
1806	26.2001
1807	26.2001
1808	26.2001
1809	26.2001
1810	26.2001
1811	26.2001
1812	26.2001
1813	26.2001
1814	26.2001
1815	26.2001
1816	26.3001
1817	26.3001
1818	26.3001
1819	26.3001
1820	26.3001
1821	26.3001
1822	26.3001
1823	26.3001
1824	26.3001
1825	26.3001
1826	26.3001
1827	26.3001
1828	26.3001
1829	26.3001
1830	26.3001
1831	26.3001
1832	26.3001
1833	26.3001
1834	26.3001
1835	26.4001
1836	26.4001
1837	26.4001
1838	26.4001
1839	26.4001
1840	26.4001
1841	26.4001
1842	26.4001
1843	26.4001
1844	26.4001
1845	26.4001
1846	26.5001
1847	26.5001
1848	26.5001
1849	26.5001
1850	26.5001
1851	26.5001
1852	26.5001
1853	26.5001
1854	26.5001
1855	26.5001
1856	26.5001
1857	26.5001
1858	26.5001
1859	26.5001
1860	26.6001
1861	26.6001
1862	26.6001
1863	26.6001
1864	26.6001
1865	26.6001
1866	26.6001
1867	26.6001
1868	26.6001
1869	26.6001
1870	26.6001
1871	26.6001
1872	26.6001
1873	26.6001
1874	26.6001
1875	26.6001
1876	26.6001
1877	26.7001
1878	26.7001
1879	26.7001
1880	26.7001
1881	26.7001
1882	26.7001
1883	26.7001
1884	26.7001
1885	26.7001
1886	26.7001
1887	26.7001
1888	26.7001
1889	26.8001
1890	26.8001
1891	26.8001
1892	26.8001
1893	26.8001
1894	26.8001
1895	26.8001
1896	26.8001
1897	26.8001
1898	26.8001
1899	26.8001
1900	26.8001
1901	26.8001
1902	26.8001
1903	26.8001
1904	26.8001
1905	26.8001
1906	26.8001
1907	26.8001
1908	26.9001
1909	26.9001
1910	26.9001
1911	26.9001
1912	26.9001
1913	26.9001
1914	26.9001
1915	26.9001
1916	26.9001
1917	26.9001
1918	26.9001
1919	26.9001
1920	27.0001
1921	27.0001
1922	27.0001
1923	27.0001
1924	27.0001
1925	27.0001
1926	27.0001
1927	27.0001
1928	27.0001
1929	27.0001
1930	27.0001
1931	27.0001
1932	27.0001
1933	27.0001
1934	27.0001
1935	27.0001
1936	27.0001
1937	27.0001
1938	27.0001
1939	27.0001
1940	27.0001
1941	27.0001
1942	27.1001
1943	27.1001
1944	27.1001
1945	27.1001
1946	27.1001
1947	27.1001
1948	27.1001
1949	27.1001
1950	27.1001
1951	27.1001
1952	27.1001
1953	27.2001
1954	27.2001
1955	27.2001
1956	27.2001
1957	27.2001
1958	27.2001
1959	27.2001
1960	27.2001
1961	27.2001
1962	27.2001
1963	27.2001
1964	27.2001
1965	27.2001
1966	27.3001
1967	27.3001
1968	27.3001
1969	27.3001
1970	27.3001
1971	27.3001
1972	27.3001
1973	27.3001
1974	27.3001
1975	27.3001
1976	27.3001
1977	27.3001
1978	27.3001
1979	27.3001
1980	27.3001
1981	27.3001
1982	27.3001
1983	27.3001
1984	27.4001
1985	27.4001
1986	27.4001
1987	27.4001
1988	27.4001
1989	27.4001
1990	27.4001
1991	27.4001
1992	27.4001
1993	27.4001
1994	27.4001
1995	27.5001
1996	27.5001
1997	27.5001
1998	27.5001
1999	27.5001
2000	27.5001
2001	27.5001
2002	27.5001
2003	27.5001
2004	27.5001
2005	27.5001
2006	27.5001
2007	27.5001
2008	27.6001
2009	27.6001
2010	27.6001
2011	27.6001
2012	27.6001
2013	27.6001
2014	27.6001
2015	27.6001
2016	27.6001
2017	27.6001
2018	27.6001
2019	27.6001
2020	27.6001
2021	27.6001
2022	27.6001
2023	27.6001
2024	27.6001
2025	27.6001
2026	27.6001
2027	27.6001
2028	27.7001
2029	27.7001
2030	27.7001
2031	27.7001
2032	27.7001
2033	27.7001
2034	27.7001
2035	27.7001
2036	27.7001
2037	27.7001
2038	27.7001
2039	27.7001
2040	27.7001
2041	27.8001
2042	27.8001
2043	27.8001
2044	27.8001
2045	27.8001
2046	27.8001
2047	27.8001
2048	27.8001
2049	27.8001
2050	27.8001
2051	27.8001
2052	27.8001
2053	27.8001
2054	27.8001
2055	27.8001
2056	27.8001
2057	27.8001
2058	27.9001
2059	27.9001
2060	27.9001
2061	27.9001
2062	27.9001
2063	27.9001
2064	27.9001
2065	27.9001
2066	27.9001
2067	27.9001
